月描述,乘用销售区域,乘用销售分部,客户编码,客户名称,产品大类,花纹,轮辋（乘用）,车型,规格,品牌（中文）,销售订单数量
2021-01,东北区,驾捷乐商贸,CKH0476007,红山区鑫达轮胎经销处,101半钢外胎,PS21,14,轿车,175/65R14,佳安,24
2021-01,东北区,驾捷乐商贸,CKH0476007,红山区鑫达轮胎经销处,101半钢外胎,PS21,14,轿车,175/70R14,佳安,120
2021-01,东北区,驾捷乐商贸,CKH0476007,红山区鑫达轮胎经销处,101半钢外胎,PS21,14,轿车,185/60R14,佳安,22
2021-01,东北区,驾捷乐商贸,CKH0476007,红山区鑫达轮胎经销处,101半钢外胎,PS21,14,轿车,185/65R14,佳安,40
2021-01,东北区,驾捷乐商贸,CKH0476007,红山区鑫达轮胎经销处,101半钢外胎,PS21,14,轿车,195/60R14,佳安,4
2021-01,东北区,驾捷乐商贸,CKH0476007,红山区鑫达轮胎经销处,101半钢外胎,PS21,15,轿车,185/60R15,佳安,40
2021-01,东北区,驾捷乐商贸,CKH0476007,红山区鑫达轮胎经销处,101半钢外胎,PS21,15,轿车,185/65R15,佳安,32
2021-01,东北区,驾捷乐商贸,CKH0476007,红山区鑫达轮胎经销处,101半钢外胎,PS21,15,轿车,195/55R15,佳安,32
2021-01,东北区,驾捷乐商贸,CKH0476007,红山区鑫达轮胎经销处,101半钢外胎,PS21,15,轿车,195/60R15,佳安,35
2021-01,东北区,驾捷乐商贸,CKH0476007,红山区鑫达轮胎经销处,101半钢外胎,PS21,15,轿车,195/65R15,佳安,40
2021-01,东北区,驾捷乐商贸,CKH0476007,红山区鑫达轮胎经销处,101半钢外胎,PS21,15,轿车,205/65R15,佳安,4
2021-01,东北区,驾捷乐商贸,CKH0476007,红山区鑫达轮胎经销处,101半钢外胎,PV600,13,小商用,165R13C LT,佳安,5
2021-01,东北区,驾捷乐商贸,CKH0476007,红山区鑫达轮胎经销处,101半钢外胎,PV600,14,小商用,185R14C LT,佳安,6
2021-01,东北区,驾捷乐商贸,CKH0476007,红山区鑫达轮胎经销处,101半钢外胎,PV600,15,小商用,195/70R15C LT,佳安,6
2021-01,东北区,驾捷乐商贸,CKH0476007,红山区鑫达轮胎经销处,101半钢外胎,PV600A,13,小商用,165/70R13C LT,佳安,6
2021-01,东北区,驾捷乐商贸,CKH0476007,红山区鑫达轮胎经销处,101半钢外胎,PV600A,14,小商用,175/70R14C LT,佳安,4
2021-01,东北区,驾捷乐商贸,CKH0476007,红山区鑫达轮胎经销处,101半钢外胎,PW4×4 PX70,15,4×4,LT215/75R15,佳安,4
2021-01,东北区,驾捷乐商贸,CKH0476007,红山区鑫达轮胎经销处,101半钢外胎,PW4×4 PX70,16,4×4,LT235/70R16,佳安,8
2021-01,东北区,驾捷乐商贸,CKH0476007,红山区鑫达轮胎经销处,101半钢外胎,PW4×4 PX70,16,4×4,LT245/70R16,佳安,8
2021-01,东北区,驾捷乐商贸,CKH0476007,红山区鑫达轮胎经销处,101半钢外胎,PW4×4 PX70,17,4×4,LT265/65R17,佳安,2
2021-01,东北区,驾捷乐商贸,CKH0476007,红山区鑫达轮胎经销处,101半钢外胎,PX50,16,SUV,215/65R16,佳安,9
2021-01,东北区,驾捷乐商贸,CKH0476007,红山区鑫达轮胎经销处,101半钢外胎,PX50,17,SUV,215/60R17,佳安,8
2021-01,东北区,驾捷乐商贸,CKH0476007,红山区鑫达轮胎经销处,101半钢外胎,PX50,17,SUV,225/65R17,佳安,60
2021-01,东北区,驾捷乐商贸,CKH0476007,红山区鑫达轮胎经销处,101半钢外胎,PX50,18,SUV,215/55R18,佳安,1
2021-01,东北区,驾捷乐商贸,CKH0476007,红山区鑫达轮胎经销处,101半钢外胎,PX50,18,SUV,225/55R18,佳安,4
2021-01,东北区,驾捷乐商贸,CKH0476007,红山区鑫达轮胎经销处,101半钢外胎,PX50,18,SUV,235/50R18,佳安,4
2021-01,东北区,驾捷乐商贸,CKH0476007,红山区鑫达轮胎经销处,101半钢外胎,PX50,18,SUV,235/55R18,佳安,5
2021-01,东北区,驾捷乐商贸,CKH0476007,红山区鑫达轮胎经销处,101半钢外胎,PX50,18,SUV,235/60R18,佳安,2
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,Giti4×4 AT100,15,4×4,LT215/75R15,佳通,1
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,Giti4×4 AT70,16,4×4,LT235/70R16,佳通,4
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,Giti4×4 HT152,16,4×4,215/70R16,佳通,2
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,Giti4×4 HT152,16,4×4,225/70R16,佳通,7
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,GitiComfort 228,15,轿车,185/60R15,佳通,31
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,GitiComfort 228,15,轿车,205/65R15,佳通,32
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,GitiComfort 228,16,轿车,215/55R16,佳通,20
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,GitiComfort 228,16,轿车,215/60R16,佳通,40
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,GitiComfort 228,17,轿车,215/55R17,佳通,60
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,GitiComfort 228v1,16,轿车,195/60R16,佳通,40
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,GitiComfort 228v1,16,轿车,205/60R16,佳通,64
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,GitiComfort 228v1,16,轿车,215/55R16,佳通,64
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,GitiComfort 228v1,17,轿车,215/55R17,佳通,20
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,GitiComfort 228v1,17,轿车,225/50R17,佳通,8
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,GitiComfort F22,16,轿车,205/55R16,佳通,64
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,GitiComfort F22,16,轿车,215/60R16,佳通,64
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,GitiComfort F22,17,轿车,215/55R17,佳通,32
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,GitiComfort F50,17,SUV,215/60R17,佳通,78
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,GitiComfort F50,17,SUV,225/65R17,佳通,83
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,GitiComfort F50,18,SUV,225/60R18,佳通,60
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,GitiComfort SUV 520,16,SUV,215/65R16,佳通,64
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,GitiComfort SUV 520,17,SUV,225/60R17,佳通,64
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,GitiComfort SUV 520,18,SUV,225/55R18,佳通,10
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,GitiComfort SUV 520,18,SUV,235/55R18,佳通,10
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,GitiComfort T20,13,轿车,175/70R13,佳通,20
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,GitiComfort T20,14,轿车,155/65R14,佳通,21
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,GitiComfort T20,14,轿车,175/65R14,佳通,64
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,GitiComfort T20,14,轿车,185/65R14,佳通,42
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,GitiComfort T20,14,轿车,185/70R14,佳通,21
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,GitiComfort T20,16,轿车,195/50R16,佳通,8
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,GitiComfort Winter50SUV,17,SUV,235/55R17,佳通,4
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,GitiComfort Winter50SUV,21,SUV,255/45R21,佳通,4
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,GitiConquest HT150,16,4×4,245/70R16,佳通,50
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,GitiControl 288,17,轿车,225/50R17,佳通,44
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,GitiControl 288,18,轿车,225/45R18,佳通,4
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,GitiControl 288,18,轿车,245/50ZR18,佳通,4
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,GitiControl Winter10,18,轿车,225/50R18,佳通,5
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,GitiControl Winter10,18,轿车,235/50R18,佳通,1
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,GitiTaxi 900,13,轿车,165/70R13,佳通,2205
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,GitiTaxi 900,14,轿车,165/70R14,佳通,21
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,GitiTaxi 900,14,轿车,175/70R14,佳通,1600
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,GitiTaxi 900,14,轿车,185/60R14,佳通,210
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,GitiTaxi 900,15,轿车,195/55R15,佳通,20
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,GitiTaxi 900,15,轿车,195/65R15,佳通,200
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,GitiUtility 660,15,LTR,6.50R15 LT,佳通,10
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,GitiUtility 660,15,LTR,7.00R15 LT,佳通,10
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,GitiUtility 668 V1,13,LTR,6.00R13 LT,佳通,20
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,GitiUtility 668 V1,15,LTR,6.00R15 LT,佳通,10
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,GitiUtility 668 V1,16,LTR,6.50R16 LT,佳通,100
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,GitiUtility 668 V1,16,LTR,7.00R16 LT,佳通,100
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,GitiUtility Winter 658,16,LTR,7.00R16 LT,佳通,6
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,GitiVan 600V1,14,小商用,175/70R14C LT,佳通,50
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,GitiVan 600V1,14,小商用,175R14C LT,佳通,20
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,GitiVan 600V1,14,小商用,215/75R14C LT,佳通,28
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,GitiVan 600V1,15,小商用,185R15C LT,佳通,20
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,GitiVan 600V1,15,小商用,195/70R15C LT,佳通,40
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,GitiVan 600V1,15,小商用,195R15C LT,佳通,10
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,GitiVan 600V1,15,小商用,215/70R15C LT,佳通,13
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,GitiVan 600V1,16,小商用,215/75R16C LT,佳通,20
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,GitiWingro,14,轿车,175/65R14,佳通,21
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,GitiWinter SUV830,16,SUV,245/70R16,佳通,3
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,SAVERO HT PLUS,16,4×4,235/70R16,佳通,100
2021-01,东北区,黑龙江,CKH0451008,哈尔滨盛恒轮胎经销有限公司,101半钢外胎,SAVERO HT PLUS,16,4×4,245/70R16,佳通,10
2021-01,东北区,黑龙江,CKH0451011,哈尔滨德意汽车用品经销有限公司,101半钢外胎,Giti4×4 HT152,16,4×4,215/70R16,佳通,8
2021-01,东北区,黑龙江,CKH0451011,哈尔滨德意汽车用品经销有限公司,101半钢外胎,Giti4×4 HT152,16,4×4,225/70R16,佳通,4
2021-01,东北区,黑龙江,CKH0451011,哈尔滨德意汽车用品经销有限公司,101半钢外胎,Giti4×4 HT152,17,4×4,235/55R17,佳通,18
2021-01,东北区,黑龙江,CKH0451011,哈尔滨德意汽车用品经销有限公司,101半钢外胎,Giti4×4 HT152,18,4×4,215/55R18,佳通,4
2021-01,东北区,黑龙江,CKH0451011,哈尔滨德意汽车用品经销有限公司,101半钢外胎,GitiComfort 221,14,轿车,185/65R14,佳通,21
2021-01,东北区,黑龙江,CKH0451011,哈尔滨德意汽车用品经销有限公司,101半钢外胎,GitiComfort 228,15,轿车,185/60R15,佳通,124
2021-01,东北区,黑龙江,CKH0451011,哈尔滨德意汽车用品经销有限公司,101半钢外胎,GitiComfort 228,15,轿车,185/65R15,佳通,31
2021-01,东北区,黑龙江,CKH0451011,哈尔滨德意汽车用品经销有限公司,101半钢外胎,GitiComfort 228,15,轿车,195/60R15,佳通,31
2021-01,东北区,黑龙江,CKH0451011,哈尔滨德意汽车用品经销有限公司,101半钢外胎,GitiComfort 228,15,轿车,195/65R15,佳通,217
2021-01,东北区,黑龙江,CKH0451011,哈尔滨德意汽车用品经销有限公司,101半钢外胎,GitiComfort 228,15,轿车,205/65R15,佳通,8
2021-01,东北区,黑龙江,CKH0451011,哈尔滨德意汽车用品经销有限公司,101半钢外胎,GitiComfort 228,16,轿车,195/55R16,佳通,4
2021-01,东北区,黑龙江,CKH0451011,哈尔滨德意汽车用品经销有限公司,101半钢外胎,GitiComfort 228,16,轿车,205/55R16,佳通,501
2021-01,东北区,黑龙江,CKH0451011,哈尔滨德意汽车用品经销有限公司,101半钢外胎,GitiComfort 228v1,16,轿车,195/60R16,佳通,8
2021-01,东北区,黑龙江,CKH0451011,哈尔滨德意汽车用品经销有限公司,101半钢外胎,GitiComfort 228v1,16,轿车,205/60R16,佳通,48
2021-01,东北区,黑龙江,CKH0451011,哈尔滨德意汽车用品经销有限公司,101半钢外胎,GitiComfort 228v1,16,轿车,215/55R16,佳通,28
2021-01,东北区,黑龙江,CKH0451011,哈尔滨德意汽车用品经销有限公司,101半钢外胎,GitiComfort 228v1,17,轿车,215/55R17,佳通,28
2021-01,东北区,黑龙江,CKH0451011,哈尔滨德意汽车用品经销有限公司,101半钢外胎,GitiComfort 228v1,17,轿车,225/50R17,佳通,28
2021-01,东北区,黑龙江,CKH0451011,哈尔滨德意汽车用品经销有限公司,101半钢外胎,GitiComfort F22,16,轿车,205/55R16,佳通,64
2021-01,东北区,黑龙江,CKH0451011,哈尔滨德意汽车用品经销有限公司,101半钢外胎,GitiComfort F22,16,轿车,205/60R16,佳通,20
2021-01,东北区,黑龙江,CKH0451011,哈尔滨德意汽车用品经销有限公司,101半钢外胎,GitiComfort F22,16,轿车,215/60R16,佳通,48
2021-01,东北区,黑龙江,CKH0451011,哈尔滨德意汽车用品经销有限公司,101半钢外胎,GitiComfort F22,17,轿车,215/55R17,佳通,42
2021-01,东北区,黑龙江,CKH0451011,哈尔滨德意汽车用品经销有限公司,101半钢外胎,GitiComfort F50,17,SUV,215/60R17,佳通,35
2021-01,东北区,黑龙江,CKH0451011,哈尔滨德意汽车用品经销有限公司,101半钢外胎,GitiComfort F50,17,SUV,225/65R17,佳通,75
2021-01,东北区,黑龙江,CKH0451011,哈尔滨德意汽车用品经销有限公司,101半钢外胎,GitiComfort F50,18,SUV,225/55R18,佳通,6
2021-01,东北区,黑龙江,CKH0451011,哈尔滨德意汽车用品经销有限公司,101半钢外胎,GitiComfort F50,18,SUV,225/60R18,佳通,42
2021-01,东北区,黑龙江,CKH0451011,哈尔滨德意汽车用品经销有限公司,101半钢外胎,GitiComfort F50,18,SUV,235/55R18,佳通,24
2021-01,东北区,黑龙江,CKH0451011,哈尔滨德意汽车用品经销有限公司,101半钢外胎,GitiComfort SUV 520,16,SUV,215/65R16,佳通,48
2021-01,东北区,黑龙江,CKH0451011,哈尔滨德意汽车用品经销有限公司,101半钢外胎,GitiComfort SUV 520,17,SUV,225/60R17,佳通,28
2021-01,东北区,黑龙江,CKH0451011,哈尔滨德意汽车用品经销有限公司,101半钢外胎,GitiComfort SUV 520,17,SUV,225/65R17,佳通,100
2021-01,东北区,黑龙江,CKH0451011,哈尔滨德意汽车用品经销有限公司,101半钢外胎,GitiComfort SUV 520,18,SUV,225/55R18,佳通,8
2021-01,东北区,黑龙江,CKH0451011,哈尔滨德意汽车用品经销有限公司,101半钢外胎,GitiComfort SUV 520,18,SUV,235/55R18,佳通,12
2021-01,东北区,黑龙江,CKH0451011,哈尔滨德意汽车用品经销有限公司,101半钢外胎,GitiComfort T20,14,轿车,175/65R14,佳通,21
2021-01,东北区,黑龙江,CKH0451011,哈尔滨德意汽车用品经销有限公司,101半钢外胎,GitiComfort T20,14,轿车,185/65R14,佳通,21
2021-01,东北区,黑龙江,CKH0451011,哈尔滨德意汽车用品经销有限公司,101半钢外胎,GitiComfort T20,14,轿车,185/70R14,佳通,21
2021-01,东北区,黑龙江,CKH0451011,哈尔滨德意汽车用品经销有限公司,101半钢外胎,GitiComfort T20,15,轿车,185/65R15,佳通,12
2021-01,东北区,黑龙江,CKH0451011,哈尔滨德意汽车用品经销有限公司,101半钢外胎,GitiConquest HT150,16,4×4,245/70R16,佳通,4
2021-01,东北区,黑龙江,CKH0451011,哈尔滨德意汽车用品经销有限公司,101半钢外胎,GitiTaxi 900,13,轿车,165/70R13,佳通,1575
2021-01,东北区,黑龙江,CKH0451011,哈尔滨德意汽车用品经销有限公司,101半钢外胎,GitiTaxi 900,14,轿车,175/70R14,佳通,1000
2021-01,东北区,黑龙江,CKH0451011,哈尔滨德意汽车用品经销有限公司,101半钢外胎,GitiTaxi 900,14,轿车,185/60R14,佳通,630
2021-01,东北区,黑龙江,CKH0451011,哈尔滨德意汽车用品经销有限公司,101半钢外胎,GitiTaxi 900,15,轿车,185/65R15,佳通,300
2021-01,东北区,黑龙江,CKH0451011,哈尔滨德意汽车用品经销有限公司,101半钢外胎,GitiUtility 668 V1,16,LTR,6.50R16 LT,佳通,40
2021-01,东北区,黑龙江,CKH0451011,哈尔滨德意汽车用品经销有限公司,101半钢外胎,GitiVan 600,13,小商用,165/70R13C LT,佳通,42
2021-01,东北区,黑龙江,CKH0451011,哈尔滨德意汽车用品经销有限公司,101半钢外胎,GitiVan 600,14,小商用,175/70R14C LT,佳通,20
2021-01,东北区,黑龙江,CKH0451011,哈尔滨德意汽车用品经销有限公司,101半钢外胎,GitiVan 600,14,小商用,185R14C LT,佳通,8
2021-01,东北区,黑龙江,CKH0451011,哈尔滨德意汽车用品经销有限公司,101半钢外胎,GitiVan 600V1,14,小商用,175R14C LT,佳通,12
2021-01,东北区,黑龙江,CKH0451011,哈尔滨德意汽车用品经销有限公司,101半钢外胎,GitiVan 600V1,15,小商用,185R15C LT,佳通,4
2021-01,东北区,黑龙江,CKH0451011,哈尔滨德意汽车用品经销有限公司,101半钢外胎,GitiVan 600V1,15,小商用,195/70R15C LT,佳通,8
2021-01,东北区,黑龙江,CKH0451011,哈尔滨德意汽车用品经销有限公司,101半钢外胎,GitiVan 600V1,15,小商用,195R15C LT,佳通,4
2021-01,东北区,黑龙江,CKH0451011,哈尔滨德意汽车用品经销有限公司,101半钢外胎,GitiWinterControl SUV890+,20,SUV,275/45R20,佳通,4
2021-01,东北区,黑龙江,CKH0451011,哈尔滨德意汽车用品经销有限公司,101半钢外胎,SAVERO HT PLUS,16,4×4,235/70R16,佳通,20
2021-01,东北区,黑龙江,CKH0451011,哈尔滨德意汽车用品经销有限公司,101半钢外胎,SAVERO HT PLUS,17,4×4,P235/65R17,佳通,8
